"FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341416","110000341416","GEORGES FAMILY FARMS LLCMT JACKSON FEED MILL","560 CAVERNS RD.","","MOUNT JACKSON","SHENANDOAH","51171","VA","VIRGINIA","USA","22842","","","","","06","511710407003075","02070006","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 19:27:38","","38.711796","-78.666349","EIS","UNKNOWN","10000","POINT WHERE SUBSTANCE IS RELEASED","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341425","110000341425","HOWELL METAL COMPANY","574 DEPOT RD.","","NEW MARKET","SHENANDOAH","51171","VA","VIRGINIA","USA","22844","","","","","06","511710408003047","02070006","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:27:37","","38.657568","-78.702591","EIS","UNKNOWN","10000","POINT WHERE SUBSTANCE IS RELEASED","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341434","110000341434","CERRO METAL PRODUCTS CO","500 QUINCY AVENUE","","SHENANDOAH","PAGE","51139","VA","VIRGINIA","USA","22849-1747","","","","","07","511390305004060","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","05-MAR-2013 09:58:43","","38.48002","-78.60713","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341443","110000341443","PILGRIM'S PRIDE CORP.  ALMA FACILITY","3426 US HIGHWAY 340 WEST BUSINESS","","STANLEY","PAGE","51139","VA","VIRGINIA","USA","22851","","","","","07","511390305001020","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","07-OCT-2015 13:40:16","","38.587847","-78.59135","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341452","110000341452","PILGRIM'S PRIDE CORP BROADWAY FACILITY","800 COOPERATIVE DRIVE","","TIMBERVILLE","ROCKINGHAM","51165","VA","VIRGINIA","USA","22853","","","","","06","511650108002022","02070006","03","STATIONARY","","01-MAR-2000 00:00:00","22-JUL-2015 16:18:03","","38.632158","-78.784356","FRS-TRIS","INTERPOLATION-SATELLITE","10","CENTER OF FACILITY","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341461","110000341461","INTERNATIONAL COLD STORAGE / CARRIER","5678 HEARDS MOUNTAIN RD.","","COVESVILLE","ALBEMARLE","51003","VA","VIRGINIA","USA","22931","","","","","05","510030112013145","02080203","03","STATIONARY","","01-MAR-2000 00:00:00","22-JUL-2015 16:19:04","","37.90296","-78.69666","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341470","110000341470","CONAGRA FROZEN FOODS","5391 THREE NOTCH'D ROAD","","CROZET","ALBEMARLE","51003","VA","VIRGINIA","USA","22932-3104","","","","","05","510030111001039","02080204","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:53:47","","38.069728","-78.685901","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341489","110000341489","DOMINION RESOURCES INC GORDONSVILLE POWER STATION","115 RED HILL RD","","GORDONSVILLE","ORANGE","51137","VA","VIRGINIA","US","22942","","","","","07","511099503002027","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:14:19","","38.124685","-78.203024","EIS","INTERPOLATION-MAP","100","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341498","110000341498","VON HOLTZBRINCK PUBLISHING SERVICES","16365 JAMES MADISON HWY.","","GORDONSVILLE","ORANGE","51137","VA","VIRGINIA","USA","22942","","","","","07","511371103002028","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 19:20:28","","38.17804","-78.14552","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341504","110000341504","INVISTA SA RL - WAYNESBORO FACILITY","400 DU PONT BOULEVARD","","WAYNESBORO","WAYNESBORO CITY","51820","VA","VIRGINIA","USA","22980-5700","","","","","06","518200032001108","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:12:40","","38.061111","-78.883333","FRS-TRIS","INTERPOLATION-PHOTO","2","AIR RELEASE STACK","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341513","110000341513","GENICOM CORP","1 SOLUTIONS WAY","","WAYNESBORO","WAYNESBORO CITY","51820","VA","VIRGINIA","USA","22980-1971","","","","","06","510150705004082","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:19:43","","38.092549","-78.87696","ICIS","INTERPOLATION-MAP","30","POINT WHERE SUBSTANCE IS RELEASED","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341522","110000341522","VIRGINIA METALCRAFTERS INC.","1010 E. MAIN ST.","","WAYNESBORO","WAYNESBORO","51820","VA","VIRGINIA","USA","22980","","","","","06","518200032001001","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:19:43","","38.0639","-78.87405","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341531","110000341531","MOHAWK INDUSTRIES INC WAYNESBORO","901 SOUTH DELPHINE AVENUE","","WAYNESBORO","WAYNESBORO CITY","51820","VA","VIRGINIA","USA","22980-5714","","","","","06","518200032001019","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:24:45","","38.05493","-78.89082","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341540","110000341540","AMELIA LUMBER CO INC","8680 CROWDER ST","","AMELIA COURT HOUSE","AMELIA","51007","VA","VIRGINIA","USA","23002","","","","","04","510079302002147","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","22-JUL-2015 16:02:03","","37.333724","-77.994356","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341559","110000341559","BEAR ISLAND PAPER COMPANY LLC","10026 OLD RIDGE RD","","ASHLAND","HANOVER","51085","VA","VIRGINIA","US","23005","","","","","07","510853201001165","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:57:34","","37.8181","-77.4375","EIS","INTERPOLATION-MAP","500","FACILITY CENTROID","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341568","110000341568","CHEMTREAT INC","10040 LICKINGHOLE RD.","","ASHLAND","HANOVER","51085","VA","VIRGINIA","USA","23005-3224","","","","","07","510853208011062","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","15-JUN-2015 10:59:13","","37.70249","-77.4412","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341577","110000341577","DISPERSION SPECIALTIES INC","11237 LEADBETTER RD.","","ASHLAND","HANOVER","51085","VA","VIRGINIA","USA","230051077","","","","","07","510853208011031","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","13-APR-2015 14:06:56","","37.71254","-77.44385","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341595","110000341595","NEAGLE'S FLEXO INC","11041 RICHARDSON RD","","ASHLAND","HANOVER","51085","VA","VIRGINIA","USA","23005","","","","","07","510853208011062","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-NOV-2011 08:53:46","","37.70158","-77.44016","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341602","110000341602","SOUTH ATLANTIC GALVANIZING LLC","11022 LEWISTOWN ROAD","","ASHLAND","HANOVER","51085","VA","VIRGINIA","USA","23005-8031","","","","","07","510853204001018","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:27:35","","37.71327","-77.47293","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341611","110000341611","MID-ATLANTIC COCA-COLA BOTTLING CO INC","500 E PARK CT","","SANDSTON","HENRICO","51087","VA","VIRGINIA","USA","23150","","","","","03","510879801001006","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-NOV-2011 08:51:20","","37.505292","-77.319402","FRS-TRIS","UNKNOWN","11000","UNKNOWN","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341648","110000341648","GREYSTONE OF VIRGINIA INC","7992 RICHMOND RD.","","TOANO","JAMES CITY","51095","VA","VIRGINIA","USA","23168","","","","","01","510950804011108","02080107","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:43:52","","37.38354","-76.80602","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341657","110000341657","OWENS-BROCKWAY GLASS CONTAINER INC PLANT 26","150 INDUSTRIAL BOULEVARD","","TOANO","JAMES CITY","51095","VA","VIRGINIA","USA","23168-9215","","","","","01","510950804022010","02080107","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:26:14","","37.38387","-76.79851","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341666","110000341666","MG INDUSTRIES","300 DUPONT ST.","","WEST POINT","KING WILLIAM","51101","VA","VIRGINIA","USA","23181","","","","","01","511019503002017","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","05-MAR-2013 09:58:15","","37.54566","-76.80646","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341675","110000341675","BALL METAL BEVERAGE CONTAINER CORP","8935 POCAHONTAS TRAIL","","WILLIAMSBURG","JAMES CITY","51095","VA","VIRGINIA","USA","23185-6249","","","","","01","510950801022036","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:25:17","","37.20806","-76.61178","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341684","110000341684","ANHEUSER-BUSCH INC","7801 POCAHONTAS TRAIL","","WILLIAMSBURG","JAMES CITY","51095","VA","VIRGINIA","USA","23185-6302","","","","","01","510950801011026","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:25:56","","37.237518","-76.652662","EIS","INTERPOLATION-SATELLITE","","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341693","110000341693","FIBERMARK INC.","140 TREDEGAR STREET","","RICHMOND","RICHMOND","51159","VA","VIRGINIA","USA","23219-4306","","","","","03","517600413002005","02080205","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:19:39","","37.53402","-77.45298","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341700","110000341700","REHRIG INTERNATIONAL","901 N. LOMBARDY ST.","","RICHMOND","RICHMOND","51","VA","VIRGINIA","USA","23220","","","","","03","517600402002151","02080205","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:19:52","","37.55558","-77.45417","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341719","110000341719","GLASSMASTERS","2422 E. FRANKLIN ST.","","RICHMOND","RICHMOND","51","VA","VIRGINIA","USA","23223","","","","","03","517600205002039","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-NOV-2011 08:54:56","","37.53009","-77.42077","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341737","110000341737","PHILIP MORRIS USA","2301 EVERETT ST.","","RICHMOND","RICHMOND","51","VA","VIRGINIA","USA","23224","","","","","03","517600604001010","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:16:49","","37.51229","-77.45142","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341746","110000341746","SAMPSON COATINGS INC","301 HULL ST.","","RICHMOND","RICHMOND","51","VA","VIRGINIA","USA","23224","","","","","03","517600610002043","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:19","","37.52548","-77.43734","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341755","110000341755","WESTVACO-CPD PLANT 4","3001 COFER ROAD","","RICHMOND","RICHMOND","51159","VA","VIRGINIA","USA","23224-7105","","","","","03","517600709004001","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:19:46","","37.49268","-77.45523","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341764","110000341764","MEADWESTVACO CPD PLANT 1","403 STOCKTON STREET","","RICHMOND","RICHMOND","51159","VA","VIRGINIA","USA","23224-4171","","","","","03","517600610002105","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-NOV-2011 08:54:58","","37.523","-77.43642","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341773","110000341773","VENETIAN MARBLE INC","5421 DISTRIBUTOR DR.","","RICHMOND","RICHMOND","51","VA","VIRGINIA","USA","232256105","","","","","07","517600710021026","02080205","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:18:53","","37.50813","-77.49943","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341791","110000341791","JOHNS MANVILLE CORP HAMILTON PLANT","7400 RANCO ROAD","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23228-3739","","","","","07","510872005032000","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:15:11","","37.61937","-77.49504","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341808","110000341808","QG LLC","7400 IMPALA DRIVE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23228-3741","","","","","07","510872005032000","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:11:43","","37.620064","-77.493947","EIS","UNKNOWN","10000","FACILITY CENTROID","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341817","110000341817","CADMUS SPECIALTY PUBLICATIONS","2901 BYRDHILL ROAD","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23228-5805","","","","","07","510872005022030","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:56:58","","37.59942","-77.4826","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341826","110000341826","GRAPHIC PACKAGING INTERNATIONAL","4500 SARELLEN ROAD","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-4435","","","","","03","510872015011012","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:57:19","","37.50882","-77.3528","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341835","110000341835","MONDELEZ GLOBAL LLC","6002 SOUTH LABURNUM AVENUE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-5002","","","","","03","510872015011022","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:08:30","","37.493256","-77.353127","E-PLAN","GPS CARRIER PHASE STATIC RELATIVE POSITION","","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341853","110000341853","STANLEY WORKS HARDWARE DIV.","5700 SOUTH LABURNUM AVENUE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-4421","","","","","03","510872015011012","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-NOV-2011 08:56:11","","37.506943","-77.34958","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341862","110000341862","STERILIZATION SERVICES OF VIRGINIA","5674 E PORT BLVD","","RICHMOND","RICHMOND (CITY)","","VA","","","23231","","","","","03","510872014013016","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","22-JUL-2015 11:08:43","","37.505833","-77.348611","AIRS/AFS","","","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341871","110000341871","VIASYSTEMS TECHS. CORP. L.L.C.","4500 SOUTH LABURNUM AVENUE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-2422","","","","","03","510872014011023","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:20:00","","37.529152","-77.354521","RCRAINFO","CLASSICAL SURVEYING TECHNIQUES","1","UNKNOWN","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341880","110000341880","UPACO ADHESIVES -  DIVISION OF WORTHEN INDUSTRIES","4105 CASTLEWOOD ROAD","","RICHMOND","CHESTERFIELD","51041","VA","VIRGINIA","USA","23234-2707","","","","","03","517600609001009","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:27:44","","37.47021","-77.44595","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341899","110000341899","PHILIP MORRIS USA STOCKTON ST.","700 STOCKTON ST.","","RICHMOND","RICHMOND","51","VA","VIRGINIA","USA","23224","","","","","03","517600610002102","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:48","","37.52145","-77.43866","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341906","110000341906","MOTIVA RICHMOND TERMINAL","5801 JEFFERSON DAVIS HIGHWAY","","RICHMOND","CHESTERFIELD","51041","VA","VIRGINIA","USA","23234-2247","","","","","04","510411003001067","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:20:23","","37.44545","-77.44038","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000341915","110000341915","SUPER RADIATOR COILS","451 SOUTHLAKE BOULEVARD","","RICHMOND","CHESTERFIELD","51041","VA","VIRGINIA","USA","23236-3044","","","","","07","510411009222013","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:26:33","","37.499607","-77.603943","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
